email_id,thread_id,subject,customer_name,customer_tier,received_at,sla_due_at,email_text,category,priority,department,sentiment,spam,urgency,escalation_required,draft_response
email-01319,thread-0373,Co-marketing integration opportunity,Lumina Travel,enterprise,2026-03-05T01:48:30.865062+00:00,2026-03-06T01:48:30.865062+00:00,We want to discuss a strategic integration partnership with a co-marketing launch. Kindly confirm receipt and ownership. Please get back to us within one business day. Our account tier is enterprise.,partnership,medium,partnerships,neutral,0,medium,0,"Hello Lumina Travel,

Our partnerships team has reviewed your partnership request. We have marked it as medium priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-01207,thread-1216,Urgent redline feedback needed,Greenline Capital,enterprise,2026-03-09T13:21:30.859593+00:00,2026-03-10T13:21:30.859593+00:00,"Our legal team flagged indemnification language in section 9.4 of the MSA. This issue is disrupting our team and needs attention. There is no immediate rush, but we would like an answer this week. Our account tier is enterprise.",legal,medium,legal,negative,0,low,0,"Hello Greenline Capital,

Our legal team has reviewed your legal request. We have marked it as medium priority with low urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-01688,thread-0620,Policy update request,Greenline Capital,pro,2026-03-03T08:08:30.878640+00:00,2026-03-06T08:08:30.878640+00:00,We need help correcting benefits enrollment for a new hire. Thanks in advance for the quick help. Please get back to us within one business day. Our account tier is pro.,human_resources,low,people_ops,positive,0,medium,0,"Hello Greenline Capital,

Our people_ops team has reviewed your human resources request. We have marked it as low priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-04634,thread-1901,Guaranteed profit opportunity,Orbit Retail,free,2026-03-01T17:05:30.984797+00:00,2026-03-04T17:05:30.984797+00:00,Congratulations! You have been selected for a guaranteed investment return with zero risk.,sales,low,sales,negative,1,low,0,No response required. Mark as spam and quarantine sender.
email-02482,thread-0887,Export failures after latest update,Greenline Capital,pro,2026-03-14T18:38:30.901143+00:00,2026-03-15T18:38:30.901143+00:00,The analytics dashboard is timing out whenever we export usage reports. Looking forward to your update. This needs to be addressed before end of day to avoid customer impact. Our account tier is pro.,technical_support,medium,support,neutral,0,high,0,"Hello Greenline Capital,

Our support team has reviewed your technical support request. We have marked it as medium priority with high urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-00723,thread-1358,DPA request for compliance review,Orbit Retail,free,2026-03-23T17:47:30.843847+00:00,2026-03-24T17:47:30.843847+00:00,"We need an urgent review of the contract redlines before signature. Our executives are escalating this because the delay is costing us money. There is no immediate rush, but we would like an answer this week. Our account tier is free.",legal,medium,legal,frustrated,0,low,0,"Hello Orbit Retail,

Our legal team has reviewed your legal request. We have marked it as medium priority with low urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-02585,thread-0432,Operational SLA risk on batch jobs,Pioneer Labs,pro,2026-03-07T21:52:30.904443+00:00,2026-03-10T21:52:30.904443+00:00,Our executive briefing requires updated operational KPIs before 4 PM. Overall we have had a good experience so far. Please get back to us within one business day. Our account tier is pro.,operations,low,operations,positive,0,medium,0,"Hello Pioneer Labs,

Our operations team has reviewed your operations request. We have marked it as low priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-03357,thread-0856,Operational SLA risk on batch jobs,Greenline Capital,free,2026-03-08T08:09:30.939400+00:00,2026-03-11T08:09:30.939400+00:00,Our executive briefing requires updated operational KPIs before 4 PM. Kindly confirm receipt and ownership. Please get back to us within one business day. Our account tier is free.,operations,low,operations,neutral,0,medium,0,"Hello Greenline Capital,

Our operations team has reviewed your operations request. We have marked it as low priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-00466,thread-1442,Benefits enrollment correction,Greenline Capital,enterprise,2026-03-29T03:24:30.835750+00:00,2026-03-29T11:24:30.835750+00:00,Please update the employee parental leave policy linked in the handbook. We are disappointed by the lack of clarity in the last reply. Immediate action is required in the next hour to prevent severe impact. Our account tier is enterprise.,human_resources,high,people_ops,negative,0,critical,0,"Hello Greenline Capital,

Our people_ops team has reviewed your human resources request. We have marked it as high priority with critical urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-02114,thread-0643,Urgent redline feedback needed,Acme Health,enterprise,2026-03-07T20:07:30.891802+00:00,2026-03-08T04:07:30.891802+00:00,Our legal team flagged indemnification language in section 7.1 of the MSA. Looking forward to your update. Immediate action is required in the next hour to prevent severe impact. Our account tier is enterprise.,legal,high,legal,neutral,0,critical,0,"Hello Acme Health,

Our legal team has reviewed your legal request. We have marked it as high priority with critical urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-01272,thread-1470,Request for enterprise pricing and demo,Acme Health,enterprise,2026-03-29T21:12:30.863077+00:00,2026-03-30T21:12:30.863077+00:00,Our CTO wants a demo this week before budget approval closes. Thanks in advance for the quick help. This needs to be addressed before end of day to avoid customer impact. Our account tier is enterprise.,sales,medium,sales,positive,0,high,0,"Hello Acme Health,

Our sales team has reviewed your sales request. We have marked it as medium priority with high urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-04923,thread-1631,Guaranteed profit opportunity,BluePeak Energy,free,2026-03-09T12:03:30.990851+00:00,2026-03-12T12:03:30.990851+00:00,Congratulations! You have been selected for a guaranteed investment return with zero risk.,sales,low,sales,negative,1,low,0,No response required. Mark as spam and quarantine sender.
email-03384,thread-0645,Executive reporting support needed,Orbit Retail,enterprise,2026-03-07T16:56:30.940364+00:00,2026-03-08T00:56:30.940364+00:00,Our executive briefing requires updated operational KPIs before 4 PM. This is unacceptable and we need leadership involved if not fixed now. Please get back to us within one business day. Our account tier is enterprise.,operations,high,operations,frustrated,0,medium,0,"Hello Orbit Retail,

Our operations team has reviewed your operations request. We have marked it as high priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
